"","iteration","Team","teamId","primaryKey","lastName","firstName","Position","jerseyNum","ovr_rating","speed_rating","acceleration_rating","strength_rating","agility_rating","awareness_rating","catching_rating","carrying_rating","throwPower_rating","throwAccuracy_rating","kickPower_rating","kickAccuracy_rating","runBlock_rating","passBlock_rating","tackle_rating","jumping_rating","kickReturn_rating","injury_rating","stamina_rating","toughness_rating","trucking_rating","elusiveness_rating","bCVision_rating","stiffArm_rating","spinMove_rating","jukeMove_rating","impactBlocking_rating","runBlockStrength_rating","runBlockFootwork_rating","passBlockStrength_rating","passBlockFootwork_rating","powerMoves_rating","finesseMoves_rating","blockShedding_rating","pursuit_rating","playRecognition_rating","manCoverage_rating","zoneCoverage_rating","spectacularCatch_rating","catchInTraffic_rating","routeRunning_rating","hitPower_rating","press_rating","release_rating","throwAccuracyShort_rating","throwAccuracyMid_rating","throwAccuracyDeep_rating","playAction_rating","throwOnTheRun_rating","height","weight","age","portraitId","id","_version_","encryptedId","Name","NameRM","Key","Rank"
"377",1,"CLE",5,10831,"Bitonio","Joel","OL",75,83,72,84,85,74,85,28,40,16,12,24,21,86,80,21,79,10,92,88,91,28,15,10,10,10,10,84,79,84,82,89,10,10,10,19,28,12,20,15,15,15,25,10,15,6,6,6,6,6,76,305,24,6346,"9d5ce3c3-e839-4f23-8321-bc9f4666a1d8",1542388797871751168,"2qcl7pukrevk2g8pnq54if4cf8","Joel Bitonio","joelbitonio","OLjoelbitonio",2
"399",1,"CLE",5,28445,"Greco","John","OL",77,77,62,80,82,59,81,45,45,30,30,25,25,82,79,30,50,10,94,78,90,20,12,10,30,10,10,83,87,79,79,72,10,10,20,28,15,12,15,15,15,15,20,10,15,6,6,6,6,6,76,318,31,1296,"137b6fdb-35c4-47a2-9b71-76ff52d4ef78",1542388797973463040,"e2kds1d4anj7en7i2lbqesdmq4","John Greco","johngreco","OLjohngreco",3
"373",1,"CLE",5,1783,"Bailey","Alvin","OL",78,71,72,80,90,67,76,35,45,35,33,16,16,75,72,39,68,10,92,78,77,25,10,10,22,10,10,76,88,79,83,69,10,10,27,32,10,12,12,20,15,15,20,10,15,6,6,6,6,6,75,320,25,5666,"a3b97449-7613-422d-a07c-a5dbb11a0940",1542388797852876800,"1ka9i81vlku50enmc5mlbt4mco","Alvin Bailey","alvinbailey","OLalvinbailey",5
"430",1,"CLE",5,11870,"Pasztor","Austin","OL",67,71,55,76,79,55,76,35,44,25,25,20,20,73,76,39,72,10,95,76,74,11,10,10,10,10,10,78,81,74,76,68,15,10,15,22,15,12,15,12,10,10,35,10,12,6,6,6,6,6,79,308,25,6016,"398b610b-34f9-48d1-9fd3-dc1acdeb79a2",1542388798118166528,"56vqlqh26ufup019hp6ls8nt9s","Austin Pasztor","austinpasztor","OLaustinpasztor",4
"393",1,"CLE",5,2505,"Erving","Cameron","OL",74,68,67,75,84,72,73,45,45,30,30,25,25,73,73,56,79,10,93,85,73,25,12,10,30,10,10,83,80,84,82,86,55,25,47,54,25,12,15,15,15,15,44,10,15,6,6,6,6,6,77,313,24,7103,"3809958a-0c52-403b-8ad2-295442341fbf",1542388797946200064,"9n8e6dbufrlh6kqp7v83nrh25g","Cameron Erving","cameronerving","OLcameronerving",6
"384",1,"CLE",5,17792,"Coleman","Shon","OL",72,67,66,74,86,67,55,30,33,25,25,24,22,76,74,30,74,10,81,83,87,31,18,20,26,19,21,78,90,82,87,68,32,20,15,23,10,12,15,12,10,10,44,10,12,6,6,6,6,6,78,313,24,7951,"3dbab9cc-7ce7-4376-b8b3-8df65911661e",1542388797906354176,"r6di9e3fvjujr8fr3us4coebbc","Shon Coleman","shoncoleman","OLshoncoleman",7
"410",1,"CLE",5,2885,"Johnson","Kaleb","OL",65,67,66,79,86,53,57,37,41,29,24,25,21,78,76,47,73,11,91,82,84,33,18,21,19,10,10,74,88,79,76,68,10,10,37,39,10,12,12,15,15,15,43,10,15,6,6,6,6,6,76,316,23,7724,"024238ae-ecdb-4470-b787-caf9f0905b2f",1542388798023794688,"qli50qre0sn7smit5lafds5qvo","Kaleb Johnson","kalebjohnson","OLkalebjohnson",8
"396",1,"CLE",5,11514,"Gerhart","Garth","OL",62,66,57,72,85,59,66,33,40,30,30,25,25,77,74,42,80,10,81,84,87,15,10,10,10,10,10,75,76,80,71,75,25,10,15,35,25,15,20,12,10,10,33,10,12,6,6,6,6,6,73,310,27,5182,"4494fe0f-0890-4f7a-80f2-89a8033bd52b",1542388797959831552,"v1592ua7bu2jfia5dmplh8ukkc","Garth Gerhart","garthgerhart","OLgarthgerhart",9
"392",1,"CLE",5,17769,"Drango","Spencer","OL",66,64,63,77,83,74,57,27,30,30,30,25,25,75,73,33,79,10,91,84,92,31,20,21,32,16,21,76,81,77,82,78,26,18,24,30,18,12,15,20,18,17,33,10,15,6,6,6,6,6,78,320,23,7985,"5a41ea8d-e3d8-4125-9186-5b83ee3a0b32",1542388797942005760,"gdhdulpu8eglbmg15au1442njk","Spencer Drango","spencerdrango","OLspencerdrango",10
"418",1,"CLE",5,26391,"Lee","Andy","P",8,80,64,63,40,50,64,17,40,44,45,94,88,14,11,35,27,10,85,87,70,10,22,10,10,10,10,14,14,14,11,11,10,10,32,23,28,16,24,15,15,15,12,10,15,30,30,25,20,20,73,185,34,1862,"58d13bf0-45a3-4916-9329-fd7f5f0f89fc",1542388798061543424,"po6sel0hcknqjjq12qimqsvteo","Andy Lee","andylee","Pandylee",1
"400",1,"CLE",5,11210,"Griffin III","Robert","QB",10,73,85,82,57,83,70,67,65,92,75,19,22,51,31,35,90,25,80,97,88,41,74,86,50,86,80,51,47,46,25,21,10,10,17,27,22,27,31,43,62,50,22,15,61,81,75,73,81,80,74,222,26,5198,"db3e5c9c-2429-4415-b727-ed172fdcff2c",1542388797977657344,"7agonrvgja7bk3a2la3l95bikc","Robert Griffin III","robertgriffiniii","QBrobertgriffiniii",1
"420",1,"CLE",5,15410,"McCown","Josh","QB",13,71,74,74,57,71,79,60,50,83,82,19,25,14,14,20,50,10,75,90,72,25,27,63,34,64,64,14,14,14,14,14,10,10,20,35,29,21,21,40,52,58,12,10,40,83,78,78,70,76,76,218,37,4773,"c78e96d5-5f22-4411-8106-f14a64b3ac93",1542388798070980608,"itil3cp91f4amh20f1p2b1q7i4","Josh McCown","joshmccown","QBjoshmccown",2
"414",1,"CLE",5,17571,"Kessler","Cody","QB",5,70,77,81,62,63,66,26,68,87,70,21,20,21,17,24,61,11,89,91,85,27,32,42,28,26,34,17,20,19,19,18,9,9,21,28,21,12,18,20,20,18,13,9,19,83,79,74,77,75,73,220,23,8095,"ae1aaeb6-b130-4975-8b55-bc27173670fa",1542388798042669056,"u1vg9lea8t4vvlrqf0bbsjevhc","Cody Kessler","codykessler","QBcodykessler",3
"388",1,"CLE",5,11224,"Davis","Austin","QB",7,69,80,86,57,81,66,35,72,85,74,15,18,18,12,22,80,10,92,90,72,33,49,77,68,65,66,18,18,18,12,12,10,10,19,12,25,13,19,15,15,15,12,10,15,81,79,76,66,75,74,221,27,5134,"15153dc3-bd9d-47dd-984c-5e2d650b4ae1",1542388797924179968,"oos54494r2dfj9t2hjns03ari0","Austin Davis","austindavis","QBaustindavis",4
"412",1,"CLE",5,2403,"Johnson Jr","Duke","RB",29,78,90,89,70,88,74,70,82,40,35,22,25,29,40,36,83,76,79,86,71,56,86,85,77,84,91,35,35,34,49,52,5,5,32,25,21,10,15,73,69,77,20,15,58,30,25,15,10,10,69,210,22,7191,"01e39445-5f3c-4aaf-9461-9f6004dd0675",1542388798033231872,"gublhahia70bkcdr69kl9i542k","Duke Johnson Jr","dukejohnsonjr","RBdukejohnsonjr",1
"387",1,"CLE",5,2158,"Crowell","Isaiah","RB",34,76,86,91,75,92,75,54,78,32,25,20,22,45,42,40,89,70,93,85,75,84,68,85,76,80,83,45,45,45,44,46,10,10,39,44,21,15,13,50,62,57,12,10,59,35,30,20,15,15,71,225,23,6389,"28b92d6d-1ae7-4d39-88f0-7a57eb84e59d",1542388797919985664,"s136lhd6oqudml84mumdt7vnso","Isaiah Crowell","isaiahcrowell","RBisaiahcrowell",2
"425",1,"CLE",5,2832,"Mostert","Raheem","RB",25,67,92,94,72,87,56,63,73,30,30,25,25,49,42,35,90,86,87,89,81,56,74,73,62,84,86,34,42,40,35,39,10,10,11,40,20,15,20,46,59,55,20,20,51,35,30,20,15,15,70,195,24,7768,"6edcfd73-9d08-438f-b45e-1d90a17730ee",1542388798095097856,"43us6gspboqkt5eulk7vj6gcgc","Raheem Mostert","raheemmostert","RBraheemmostert",3
"443",1,"CLE",5,2299,"Winston","Glenn","RB",28,64,81,83,73,84,40,59,82,30,30,25,25,50,48,29,87,60,85,82,85,83,57,82,81,72,79,49,51,50,44,45,10,10,11,40,20,15,20,64,66,40,20,20,67,30,25,20,15,15,74,220,27,7392,"70ac0ab1-2a3e-4a30-be8e-2681ac891470",1542388798177935360,"8fts0cfvure1u7p0vrh1rh2v18","Glenn Winston","glennwinston","RBglennwinston",4
"411",1,"CLE",5,2684,"Johnson","Malcolm","RB",42,61,82,86,71,78,54,67,74,25,22,25,24,59,58,48,82,65,91,84,65,70,60,77,64,65,66,65,60,64,55,61,10,10,42,40,13,12,15,76,74,56,45,40,72,20,15,10,10,10,73,231,24,7725,"a940ace0-f2d4-4caa-b35e-0db203d04963",1542388798029037568,"3g1m67jurbtv5k0u4l1sdsn2kg","Malcolm Johnson","malcolmjohnson","RBmalcolmjohnson",5
"381",1,"CLE",5,2600,"Campbell","Ibraheim","SS",24,70,88,89,75,87,57,52,55,24,25,26,19,45,45,75,83,35,82,87,80,45,50,65,51,62,64,45,45,45,45,45,48,44,67,72,57,63,75,40,45,20,79,45,25,6,6,6,6,6,71,208,24,7037,"823a388c-0bf6-41af-af74-d1826f347248",1542388797890625536,"g005pchh9c52qjb7cdtceutvno","Ibraheim Campbell","ibraheimcampbell","SSibraheimcampbell",1
"415",1,"CLE",5,17831,"Kindred","Derrick","SS",30,65,89,90,72,88,50,70,71,18,30,17,22,26,22,77,87,30,90,88,88,48,62,58,54,62,67,54,45,45,45,45,26,30,46,72,50,60,67,53,48,25,87,69,34,6,6,6,6,6,70,207,22,8097,"f05e74d2-f3c4-4cfc-b56e-2171e036f772",1542388798047911936,"bfkjeta81bce8d6mpiq2s1cr44","Derrick Kindred","derrickkindred","SSderrickkindred",2
"375",1,"CLE",5,28492,"Barnidge","Gary","TE",82,84,81,88,75,78,87,88,66,30,30,30,30,66,51,45,84,30,88,89,72,62,38,68,66,40,57,66,70,67,64,62,25,25,37,59,15,12,15,83,86,87,20,10,80,15,10,6,6,10,78,250,30,368,"0a80bba7-c4b7-4b87-abe3-9f4f16461c35",1542388797862313984,"80uoqk2g19cttbhrphpa2j2uqs","Gary Barnidge","garybarnidge","TEgarybarnidge",1
"438",1,"CLE",5,2495,"Telfer","Randall","TE",86,66,78,84,72,81,41,66,67,33,32,18,16,78,61,40,79,10,75,83,82,67,62,68,64,70,72,68,73,72,62,62,10,10,42,40,15,15,13,79,75,50,25,25,80,15,10,6,6,10,76,250,24,7345,"48d89db7-3a8b-470c-9ac1-2390fe759d86",1542388798154866688,"bllmk683bt0gtrqk9473vijrss","Randall Telfer","randalltelfer","TErandalltelfer",2
"376",1,"CLE",5,2490,"Bibbs","E.J.","TE",88,65,76,84,74,83,42,81,66,35,30,25,15,66,54,44,81,40,79,83,82,67,57,68,59,71,70,60,58,62,55,51,10,10,37,44,18,18,25,78,77,62,15,15,66,15,10,10,10,10,74,258,25,7018,"d379da88-5b8b-43d7-a8f5-ac4cce9b7ac3",1542388797866508288,"j0c6fmpmpu14t4kul0eril5km0","E.J. Bibbs","ejbibbs","TEejbibbs",3
"391",1,"CLE",5,17832,"DeValve","Seth","TE",87,64,83,90,75,86,48,72,74,29,20,21,21,63,53,39,92,10,88,86,80,70,53,71,71,69,70,60,64,60,60,55,20,20,33,42,15,12,14,71,64,58,15,10,66,15,10,6,6,10,76,245,23,7975,"291bc01b-a48e-4f2c-847d-8413dad54250",1542388797937811456,"pt49megu96r7f52h1ch150jua0","Seth DeValve","sethdevalve","TEsethdevalve",4
"407",1,"CLE",5,2769,"Hughlett","Charley","TE",47,51,70,82,75,77,65,57,65,44,49,13,13,70,67,54,79,10,90,74,75,34,28,25,45,25,30,73,69,65,67,64,10,10,42,44,40,25,24,48,52,38,58,15,12,6,6,6,6,6,76,248,26,7716,"83bb0876-8048-4fdb-b29b-014be71c427a",1542388798009114624,"or1ovk5t5te59pjspia1mee1dg","Charley Hughlett","charleyhughlett","TEcharleyhughlett",5
"383",1,"CLE",5,17556,"Coleman","Corey","WR",19,78,93,93,69,90,71,77,70,29,26,23,22,43,39,28,93,68,89,92,83,39,82,83,48,82,84,29,34,34,26,24,11,11,26,43,21,29,24,91,83,80,24,20,86,15,10,6,6,10,71,194,22,7950,"1f78f5a9-8eb9-4773-8d6c-61d2bef1f300",1542388797901111296,"lm2jbmtokj4193aq446mtg8c6o","Corey Coleman","coreycoleman","WRcoreycoleman",1
"398",1,"CLE",5,11783,"Gordon","Josh","WR",12,76,91,90,69,89,69,84,71,39,37,32,31,47,44,44,86,50,90,88,82,62,82,86,72,80,86,55,54,53,45,42,10,10,42,45,20,18,20,87,82,75,15,45,82,15,10,6,6,10,75,225,25,6701,"557261d0-ff92-4656-889b-a8bf1681a6bd",1542388797968220160,"pdt9sick179rq933pistp1ourg","Josh Gordon","joshgordon","WRjoshgordon",2
"403",1,"CLE",5,10989,"Hawkins","Andrew","WR",16,72,89,88,41,97,72,83,65,40,35,28,24,38,27,24,90,82,88,85,64,36,95,90,30,87,97,25,24,25,20,22,10,10,32,24,27,19,22,82,76,78,15,15,53,39,38,37,25,33,67,180,30,5223,"56a15320-b74f-42a4-b271-df68374518cb",1542388797991288832,"0kink2o7tm4ab5bimcmbn53gpc","Andrew Hawkins","andrewhawkins","WRandrewhawkins",3
"434",1,"CLE",5,10951,"Pryor Sr","Terrelle","WR",11,71,91,92,73,87,67,78,76,90,68,35,32,39,25,42,86,30,89,91,82,48,80,88,77,82,84,40,40,39,40,40,20,20,32,35,20,15,24,82,76,68,54,10,71,69,66,57,67,77,76,233,27,5000,"feee397f-7227-453f-ae05-49ef06e7fd6c",1542388798137040896,"3gtv1b267on5p67nr56143u340","Terrelle Pryor","terrellepryor","WRterrellepryor",4
"394",1,"CLE",5,2298,"Gabriel","Taylor","WR",18,70,91,93,60,94,69,77,59,35,34,22,24,61,32,25,95,82,87,88,55,28,87,81,30,84,90,26,25,24,21,21,10,10,32,24,17,19,22,80,79,80,15,15,50,35,31,31,25,42,68,167,25,7123,"b375527d-a81a-4f8a-b81b-35b398cb59f4",1542388797950394368,"4qg0ogeh5npfm2sukl2abc2e6s","Taylor Gabriel","taylorgabriel","WRtaylorgabriel",5
"423",1,"CLE",5,10051,"Moore","Marlon","WR",15,65,85,85,60,86,66,76,65,25,25,25,22,53,22,30,85,72,89,84,65,55,71,62,42,66,76,35,33,32,18,18,10,10,32,61,22,18,18,74,72,71,15,15,69,15,10,6,6,10,72,190,28,4790,"da0f738a-f0a7-49ad-b2b5-996c390b9092",1542388798085660672,"e98v5c639ul7d6oubke046bhf8","Marlon Moore","marlonmoore","WRmarlonmoore",6
"419",1,"CLE",5,17598,"Louis","Ricardo","WR",80,64,91,90,70,89,53,77,63,32,27,23,22,47,40,22,89,75,89,90,82,29,81,77,40,73,84,22,44,44,36,34,11,11,36,37,21,16,24,82,76,64,15,16,59,15,10,6,6,10,73,215,22,8118,"0285669b-f3c9-47ea-9b08-cb46a0d19a7e",1542388798066786304,"pf6fuiodclcukpc8egnem5cfv8","Ricardo Louis","ricardolouis","WRricardolouis",7
"432",1,"CLE",5,17629,"Payton","Jordan","WR",84,64,90,90,67,87,53,82,68,35,31,23,22,59,47,37,89,45,92,88,87,37,64,73,68,74,71,42,44,44,36,34,11,11,27,33,21,16,24,76,74,70,15,16,53,15,10,6,6,10,73,216,23,8171,"9520829e-930a-4e9f-aecc-234879520ce7",1542388798127603712,"qmrfc2eec282kmigo1r29mcto8","Jordan Payton","jordanpayton","WRjordanpayton",8
"405",1,"CLE",5,17596,"Higgins","Rashard","WR",81,63,85,88,66,86,55,81,71,29,20,23,22,45,38,31,84,65,90,88,87,42,68,79,47,78,77,29,44,44,36,34,11,11,36,37,21,16,24,74,77,68,15,16,59,15,10,6,6,10,73,198,21,8051,"3be31d33-50ab-4cb4-b196-82980db6a651",1542388797999677440,"ifrdjmaqdnjaatjr7m4h9pnpd4","Rashard Higgins","rashardhiggins","WRrashardhiggins",9
"402",1,"CLE",5,2471,"Hall","Rannell","WR",85,62,87,91,68,87,53,70,52,35,35,30,30,52,30,25,92,76,85,87,84,48,77,79,55,85,79,50,52,49,45,45,10,10,32,35,20,15,35,79,81,65,12,15,57,15,10,6,6,10,73,200,23,7485,"00667e59-5b41-46a6-aa0b-22f30ad70b05",1542388797986045952,"u2jfanl7sg2v150e66fnev0cmc","Rannell Hall","rannellhall","WRrannellhall",10
"408",1,"CLE",5,2892,"Jennings","Darius","WR",17,61,89,93,61,91,55,76,72,28,27,24,22,56,30,27,89,76,90,88,72,28,77,78,31,76,80,30,25,29,25,26,10,10,27,37,20,13,25,68,69,61,12,18,55,15,10,6,6,10,70,169,24,7721,"2876c84a-be63-4ea2-aee4-03dcf674c6a0",1542388798014357504,"rgn0mknth672v7pu8vjqjh7jqc","Darius Jennings","dariusjennings","WRdariusjennings",11
"869",1,"DAL",11,28494,"Scandrick","Orlando","CB",32,87,90,91,52,92,82,73,72,36,36,26,26,45,45,62,94,70,94,89,80,36,55,82,38,75,82,45,45,45,45,45,29,35,33,67,82,92,86,40,36,44,62,83,45,6,6,6,6,6,70,196,29,2648,"4e15dd9b-f53d-4b67-9ae9-e8fe9b77a705",1542388800194347008,"c2pnsi94qm1gombl8le46japr0","Orlando Scandrick","orlandoscandrick","CBorlandoscandrick",1
"822",1,"DAL",11,28491,"Carr","Brandon","CB",39,76,86,91,51,86,80,69,60,35,35,25,25,45,45,67,88,65,97,94,72,35,50,75,35,74,79,45,45,45,45,45,24,35,48,75,80,73,76,40,40,40,50,84,40,6,6,6,6,6,72,210,30,674,"833a40b6-37d1-4dfe-a1cb-713cca6e23f3",1542388799972048896,"5sbc1njvroljjfagkdjd8ak6n0","Brandon Carr","brandoncarr","CBbrandoncarr",2
"824",1,"DAL",11,11434,"Claiborne","Morris","CB",24,70,89,89,47,92,71,68,62,54,42,10,11,45,45,49,86,67,86,95,78,24,75,74,25,66,83,45,45,45,45,45,29,47,41,72,71,73,68,65,49,37,44,76,25,54,42,38,19,61,71,194,26,5103,"6f0dab99-fef6-4bc6-be63-cb95e49c5d69",1542388799981486080,"47c45pe2v58ek9m3sdpppvf6n8","Morris Claiborne","morrisclaiborne","CBmorrisclaiborne",4
"836",1,"DAL",11,11602,"Frey","Isaiah","CB",23,70,88,88,50,87,67,67,65,25,25,10,11,45,45,57,85,45,92,90,67,30,70,58,25,72,74,45,45,45,45,45,39,41,55,69,67,74,81,35,33,20,73,52,22,6,6,6,6,6,72,190,26,5809,"058bcc67-0ae5-4a6f-9d9c-66bf01989aba",1542388800038109184,"p7e19d7g6n7o17qsu8hcmakulk","Isaiah Frey","isaiahfrey","CBisaiahfrey",3
"818",1,"DAL",11,17704,"Brown","Anthony","CB",30,68,95,91,73,82,55,68,63,27,26,18,17,21,18,55,86,56,91,90,88,26,65,59,29,68,70,23,43,44,43,44,26,33,51,76,55,77,74,52,45,26,62,79,27,6,6,6,6,6,71,192,22,7914,"67631640-c53f-438c-917a-62e56f93a18b",1542388799952125952,"k4kupbe8cmf9s9u65c18m1hv9g","Anthony Brown","anthonybrown","CBanthonybrown",5
"865",1,"DAL",11,2875,"Olatoye","Deji","CB",29,66,90,90,66,84,57,51,59,20,31,29,22,45,45,55,87,35,90,88,68,24,52,47,24,60,65,29,45,45,45,45,40,49,42,67,57,75,74,35,33,15,49,69,15,6,6,6,6,6,73,194,25,7567,"f2149dc1-fa1b-4e46-9e51-3a3e013a5425",1542388800175472640,"l2mf8bq74ikn84ur7u7rhhdeko","Deji Olatoye","dejiolatoye","CBdejiolatoye",6
"879",1,"DAL",11,10783,"Thomas","Josh","CB",26,66,87,87,63,83,57,47,60,13,11,8,10,45,45,60,83,55,82,88,65,22,55,65,25,75,74,45,45,45,45,45,29,35,63,67,57,73,79,35,30,10,77,78,15,6,6,6,6,6,71,185,27,4493,"e781c747-3039-47ab-aa3f-669994432006",1542388800239435776,"kfoobushp59lm1laqqlrjrso58","Josh Thomas","joshthomas","CBjoshthomas",7
"851",1,"DAL",11,11079,"Lawrence","DeMarcus","DL",90,81,78,87,76,82,72,36,42,25,25,19,19,45,45,78,83,10,92,86,73,44,20,31,38,32,35,45,45,45,45,45,88,76,86,85,72,53,64,25,24,15,78,44,20,6,6,6,6,6,75,265,24,6487,"5d74f3b0-7451-4981-b0c3-7b2214debdff",1542388800108363776,"c7rcgebto3pqe1q4igsilpdsmk","DeMarcus Lawrence","demarcuslawrence","DLdemarcuslawrence",1
"828",1,"DAL",11,11519,"Crawford","Tyrone","DL",98,80,78,83,81,66,82,36,40,30,30,22,21,50,45,82,84,10,87,82,80,30,15,22,30,15,20,51,45,45,45,45,86,74,70,81,82,25,42,15,10,10,79,25,12,9,9,9,9,9,76,285,26,5121,"3c06e4be-68e5-4079-9640-32e3e61125c3",1542388800000360448,"b2cksadaib5hn18v9026lr1kpg","Tyrone Crawford","tyronecrawford","DLtyronecrawford",2
"880",1,"DAL",11,10949,"Thornton","Cedric","DL",92,78,61,75,88,67,80,34,40,12,13,10,15,45,45,91,67,10,90,74,74,10,12,10,10,10,10,45,45,45,45,45,78,57,85,84,80,23,34,15,15,15,84,12,15,6,6,6,6,6,76,309,28,4994,"d6ecb8c0-46a3-4055-b9e3-b8ae2d18cef3",1542388800244678656,"gflo2tut8csmb8c3bijfpk1l1c","Cedric Thornton","cedricthornton","DLcedricthornton",3
"840",1,"DAL",11,2529,"Gregory","Randy","DL",94,75,84,88,78,85,66,48,55,24,22,26,19,45,45,73,87,10,82,74,64,50,60,61,55,49,52,55,50,49,45,45,71,83,75,81,66,40,55,38,32,15,75,45,20,6,6,6,6,6,78,245,23,7152,"bf0087a3-3492-4c03-a2f0-e2cf231c952b",1542388800056983552,"91jb64ngsgugq5gsjnacamnopk","Randy Gregory","randygregory","DLrandygregory",4
"859",1,"DAL",11,10728,"McClain","Terrell","DL",97,73,74,83,92,54,70,25,40,30,25,15,22,45,45,78,65,10,87,70,65,20,10,10,10,10,10,45,45,45,45,45,79,48,82,78,70,18,23,15,15,15,75,16,15,6,6,6,6,6,74,300,28,4428,"e2085370-399f-424e-b517-f0fa85b8cd3e",1542388800146112512,"8a4tjm08uungt7vkmc7oj2d0i0","Terrell McClain","terrellmcclain","DLterrellmcclain",5
"826",1,"DAL",11,17738,"Collins","Maliek","DL",96,69,71,81,79,79,61,27,31,23,21,17,17,33,26,82,77,9,90,79,87,29,17,22,25,17,16,31,46,45,44,45,64,82,81,79,61,18,26,16,14,13,81,13,15,6,6,6,6,6,74,311,21,7953,"f48f573b-83b7-485b-81cb-ff329efec48e",1542388799990923264,"4vhmjaor60k6s460cclcd43sso","Maliek Collins","maliekcollins","DLmaliekcollins",6
"857",1,"DAL",11,14311,"Mayowa","Benson","DL",93,68,80,86,70,79,65,45,35,10,20,30,20,45,45,70,87,10,88,74,73,35,27,32,10,30,40,45,45,45,45,45,63,77,77,78,65,51,60,20,10,10,77,35,12,6,6,6,6,6,75,240,25,6675,"a535a380-e45d-411d-ad8b-09060a4ac958",1542388800136675328,"oo7og338a5mkhdk3jt847jrnqs","Benson Mayowa","bensonmayowa","DLbensonmayowa",8
"878",1,"DAL",11,17737,"Tapper","Charles","DL",79,68,85,88,80,72,50,42,37,22,20,20,19,36,28,83,84,9,93,87,94,28,26,27,27,21,26,40,44,45,46,44,81,67,74,85,50,27,40,17,17,14,87,22,17,6,6,6,6,6,74,271,23,8228,"5bbb2037-e839-4d03-afde-2504af4ec62f",1542388800235241472,"0r2qs6um003h1r0i8lj7n8or4o","Charles Tapper","charlestapper","DLcharlestapper",7
"845",1,"DAL",11,2844,"Irving","David","DL",95,67,78,84,70,83,58,57,59,28,21,15,15,54,48,67,88,10,88,82,79,59,52,60,64,62,70,57,55,64,55,55,69,82,77,79,58,31,42,37,42,34,65,28,41,6,6,6,6,6,79,273,23,7719,"f8c0dc78-7371-4060-af70-fa8797bd44ec",1542388800081100800,"c1vgjgj9k80qkucj6c1phvu9ck","David Irving","davidirving","DLdavidirving",9
"827",1,"DAL",11,11525,"Crawford","Jack","DL",58,64,78,85,69,65,71,35,40,19,20,15,15,45,45,76,82,10,84,75,92,30,29,21,10,10,10,45,45,45,45,45,75,50,71,75,71,22,35,15,10,10,74,10,12,6,6,6,6,6,77,288,27,5120,"9136bdcc-6c4c-42d6-bceb-8e5ed7ad3185",1542388799995117568,"g0l39b5s94ud1gtfsm2b01f4jc","Jack Crawford","jackcrawford","DLjackcrawford",10
"868",1,"DAL",11,2626,"Russell","Ryan","DL",99,63,83,87,77,79,54,52,45,35,32,30,30,45,45,69,82,10,83,79,62,48,35,40,35,25,25,45,45,45,45,45,76,61,68,76,54,25,35,15,10,10,73,35,22,6,6,6,6,6,77,267,24,7305,"4dcb78f6-e0e0-44a8-8d36-6151e355163f",1542388800189104128,"o49nuidjrogtdp6cneu3e2rmr4","Ryan Russell","ryanrussell","DLryanrussell",11
"864",1,"DAL",11,2719,"Okoye","Lawrence","DL",74,54,76,84,85,72,48,49,54,60,54,49,44,45,45,71,86,10,90,72,75,65,25,39,75,25,35,45,45,45,45,45,73,51,61,70,48,10,15,10,10,10,77,15,12,6,6,6,6,6,78,304,24,7566,"034b24ed-0a42-49b6-8ec2-0d9c0cecf42c",1542388800170229760,"sv4gn0kf8bmhrnkkkd9de57t04","Lawrence Okoye","lawrenceokoye","DLlawrenceokoye",12
"848",1,"DAL",11,2577,"Jones","Byron","FS",31,81,91,93,70,97,69,62,59,47,44,24,21,45,45,66,99,65,90,91,83,35,65,54,39,74,76,45,45,45,45,45,35,44,51,74,69,80,83,43,40,27,60,82,41,6,6,6,6,6,73,199,23,7196,"52b77037-7c88-4179-8ca8-0621bc5a0863",1542388800094732288,"3oumdmchkgpabcsje00vce43h4","Byron Jones","byronjones","FSbyronjones",1
"883",1,"DAL",11,1518,"Wilcox","J.J.","FS",27,79,87,91,62,88,72,68,65,24,25,26,19,45,45,79,82,68,86,88,84,60,69,75,65,72,76,45,45,45,45,45,55,61,53,74,72,64,78,76,69,45,90,46,45,6,6,6,6,6,72,212,25,6284,"0106bba1-7270-4976-b9f7-b3e365c0ffc1",1542388800258310144,"osh37qmbqsfv9toci0i1vhsg9c","J.J. Wilcox","jjwilcox","FSjjwilcox",2
"842",1,"DAL",11,14216,"Heath","Jeff","FS",38,73,88,88,68,83,64,59,65,20,29,24,29,45,45,66,90,45,91,85,81,40,35,44,25,39,49,45,45,45,45,45,45,52,63,75,64,68,77,39,45,15,65,62,25,6,6,6,6,6,73,212,25,6752,"aab645d0-2f11-47b9-a343-a4852de63a3a",1542388800067469312,"fved3umlq5bvcg8b9icjrj000g","Jeff Heath","jeffheath","FSjeffheath",3
"814",1,"DAL",11,10933,"Bailey","Dan","K",5,85,66,69,39,64,70,40,45,45,35,94,96,15,10,20,50,10,88,84,75,15,25,20,15,15,15,15,20,20,20,20,10,10,15,20,15,15,20,12,10,10,12,10,12,25,25,20,20,20,72,195,28,4943,"1641321c-73a9-4e08-8c34-696ad4c22986",1542388799935348736,"g31cp0ab1t9cd0td38ieiaengo","Dan Bailey","danbailey","Kdanbailey",1
